video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,,
j87Bmfa96EY,OS MOMENTOS MAIS ENGRAÇADOS DA 1ª TEMPORADA | PESADELO NA COZINHA,2020-08-10T22:18:49Z,UCp7tUxXfE9jUtkMLGCzeXqA,Pesadelo na Cozinha,24,2020-08-12T00:00:00Z,o que é isso chernobyl|jacquin chernobyl|jacquin babador|jacquin índia|jacquin com fome|pesadelo na cozinha|primeira temporada pesadelo na cozinha|nahamalho|samosa e company|samosa & company|la cabana|la cabaña|momentos engraçados pesadelo na cozinha|erick jacquin|masterchef|fina farina|trilha da costela|dedo de la chica,65710,5014,40,259,https://i.ytimg.com/vi/j87Bmfa96EY/default.jpg,False,False,Erick Jacquin usando babador? Tá de brincadeira comigo? 👀 Veja os momentos mais engraçados da 1ª temporada de Pesadelo na Cozinha.NÃO SEJA A VERGONHA DA PROFISSION! INSCREVA-SE NO CANAL E NÃO PERCA NENHUM VÍDEO DO PESADELO NA COZINHA. Siga o Pesadelo na Cozinha também nas redes sociais: Instagram: https://www.instagram.com/pesadelo.na.cozinha/Facebook: https://www.facebook.com/CozinhaPesadeloTwitter: https://twitter.com/cozinhapesadelo,,
IjHl1Y94EDU,UMA LIGAÇÃO - O crush (EPISÓDIO 1),2020-08-09T15:14:10Z,UCl5i1KWUAV7hdT5_tL8l6RA,Viih Tube,24,2020-08-12T00:00:00Z,Webserie|Web|Serie|Ligação|Uma ligação|Série da viih|Primeiro episódio|Ep|Episodiprimeiro|Pr,1180728,143298,2388,4947,https://i.ytimg.com/vi/IjHl1Y94EDU/default.jpg,False,False,CLIQUE AQUI PRA VER O FILME - https://www.filmmelier.com/pt/br/film/8721/viihtube-amiga-do-inimigo?utm_campaign=comarketing-lp_filme-canal_viihtube&utm_medium=Social&utm_source=comarketing&utm_content=viihtube_amiga_do_inimigo&utm_term=,,
EKAVosXjjs4,Zeca Pagodinho - #DiaDosPaisBrahmaLive,2020-08-09T21:59:19Z,UCCKRUVah2xcFvjQnAwUXWlw,Zeca Pagodinho,10,2020-08-12T00:00:00Z,#ZecaBrahmaLive|#DiadosPaisBrahmaLive,758349,30520,576,259,https://i.ytimg.com/vi/EKAVosXjjs4/default.jpg,False,False,"No dia 09 de agosto de 2020, Zeca Pagodinho realizou uma live no Dia dos Pais. Reveja! Este conteúdo é destinado a maiores de 18 anos. #DiaDosPaisBrahmaLive #AprecieComModeraçãoSIGA & OUÇA ZECA PAGODINHO:Ouça: https://open.spotify.com/artist/3qZ2n5keOAat1SoF6bHwmb?si=RrVbfGh4QDm2shOUwahHtghttps://www.facebook.com/ZecaPagodinhoOficial/https://twitter.com/zecapagodinho http://instagram.com/zecapagodinho http://www.zecapagodinho.com.br/Contrate: show@zecapagodinho.com.br",,
pdEcNPM7bZ8,NARUTO: OS JUTSUS ESPECIAIS DE TODAS AS BIJUUS | Player Solo,2020-08-10T16:10:06Z,UC9ihQvR1IN-Bceu7VD1RNXw,Player Solo,24,2020-08-12T00:00:00Z,Todas as Bijuus de Naruto|Bijuu|Nove Bijuus - Naruto|Bijuus mais fortes de Naruto|Kurama - Naruto|Hachibi - Naruto|Choumei - Naruto|Saiken - Naruto|Kokuo - Naruto|Son Goku - Naruto|Isobu - Naruto|Matatabi - Naruto|Shukaku - Naruto|Bijuus vs Madara|Bijuus vs Naruto|Naruto Uzumaki|Gaara|Killer Bee|Bijuus song,128437,22578,110,1042,https://i.ytimg.com/vi/pdEcNPM7bZ8/default.jpg,False,False,"As Bijuus são os seres mais poderosos que existem em Naruto. Cada uma delas com sua força e estilo. Nesse vídeo eu listei os jutsus principais de cada Bijuu pra vocês. Espero que gostem !Não esqueça de clicar no Gostei caso tenha curtido =DCompartilhe no seu FACEBOOK, ajuda DEMAIS!- PLAYER SOLO -Twitter: https://twitter.com/JogadorSoloFacebook: https://www.facebook.com/oficialplayersoloEmail Profissional: Jogadorsolo10@hotmail.com",,
1Sb8doTrcgQ,Desafio de dia dos pais: O PAI DO FRED JOGA MUITO!,2020-08-09T21:00:00Z,UCFjrDmEnxrG5TRGVO0TPHLA,Desimpedidos,17,2020-08-12T00:00:00Z,desimpedidos|bolivia|futebol humor|futebol comedia|engraçado|futebol|zueira|gol|golaço|tricks|soccer|mitagem|dibre|drible|time|disimpedidos|disimpididos|desimpididos|fred desimpedidos|corinthians|Pacaembu|Emoção|Chorando|desafio do fred|cristiano ronaldo|Juventus|CR7|Cristiano|Ronaldo|Magnus Futsal|Futsal|fred|magnus,941392,114415,643,1690,https://i.ytimg.com/vi/1Sb8doTrcgQ/default.jpg,False,False,"DESAFIO DO FRED!Hoje é um dia mais que especial para todos os pais, e por este motivo o Fredão trouxe de volta seu icônico pai que o Brasil aprendeu a amar, então bora lá meu povo que hoje o desafio da hora!Segue a gente no Insta: http://bit.ly/seguenoisnoinstaEste é o canal Desimpedidos: o lar da ousadia e alegria, o pojéto do Luxa que deu certo. Quer saber mais? DESCUBRA! És habib.CONTATO: contato@desimpedidos.com.br / imprensa@nwb.com.br--------------------------Experimente 1 mês grátis do banco de trilhas Epidemic Sound: http://bit.ly/epidemicnwb-------------------------Segue a NWB também: @nwb.oficial",,
cRy6gpCTjAE,Amanda Wanessa feat. Paulo Neto - Me Deixa Aqui (Clipe Oficial MK Music),2020-08-11T13:00:10Z,UCbVwJCxsVbmaP1PFmbGQDeQ,MK MUSIC,10,2020-08-12T00:00:00Z,Amanda Wanessa|Paulo Neto|Clipe Oficial MK Music|Me Deixa Aqui (Clipe Oficial MK Music)|Amanda Wanessa feat. Paulo Neto|Amanda Wanessa feat. Paulo Neto - Me Deixa Aqui|Amanda Wanessa feat. Paulo Neto - Me Deixa Aqui (Clipe Oficial MK Music)|amanda wanessa tua presença|pentecostal|musicas gospel|dependente amanda wanessa|gospel|gospel 2020|calma|top 14|paulo neto tua presença|Me deixa aqui não vá embora|louvores|gospel mais tocadas|lançamento|mk|2020|amanda|paulo,210232,21498,446,1452,https://i.ytimg.com/vi/cRy6gpCTjAE/default.jpg,False,False,"Clipe Oficial da música Me Deixa Aqui novo single da cantora Amanda Wanessa feat. Paulo Neto, disponível em todas as plataformas digitais.BAIXE/OUÇA ESTE SINGLE: http://mkmusic.mk/AmandaWanessaePauloNeto-MeDeixaAqui07#AmandaWanessa #PauloNeto #MeDeixaAqui #Lançamento #Clipe ==========================================• ACESSE A PLAYLIST DA CANTORA WANESSA: https://gospel.mk/3a5AR0H• ACESSE A PLAYLIST COMPLETA DO PAULO NETO: https://gospel.mk/3fouFlj• SIGA A MK MUSIC NAS PLATAFORMAS DIGITAIS: https://gospel.mk/mkmusicplataformasdigitais• SIGA A AMANDA WANESSA NAS PLATAFORMAS DIGITAIS: https://gospel.mk/31CR8FP• SIGA O O PAULO NETO NAS PLATAFORMAS DIGITAIS: https://gospel.mk/PauloNeto• ASSISTA A OUTROS LANÇAMENTOS DA AMANDA WANESSA:Surpresa: https://gospel.mk/clipesurpresaCalma: https://gospel.mk/clipecalma• ASSISTA A OUTROS LANÇAMENTOS DO PAULO NETO: Ponto Final: https://gospel.mk/3fdUSDbNão Foi por Acaso: https://gospel.mk/2XCZrAbTua Presença: https://gospel.mk/2q6LBsD• INSCREVA-SE NO CANAL MK MUSIC: https://gospel.mk/canalMKMusic• INSCREVA-SE NO CANAL DA AMANDA WANESSA: https://gospel.mk/39lrDLR• INSCREVA-SE NO CANAL DE PAULO NETO: https://gospel.mk/pauloneto• SIGA A MK MUSIC NAS REDES SOCIAIS:https://www.facebook.com/mkmusicoficialhttps://www.instagram.com/mkmusicbrasilhttps://www.twitter.com/MKMusicBrasil• SIGA A AMANDA WANESSA NAS REDES SOCIAIS:https://www.facebook.com/amandawanessa/https://www.instagram.com/amandawanessa/https://twitter.com/amandawanessamk• SIGA O PAULO NETO NAS REDES SOCIAIS:https://www.facebook.com/CantorPauloNeto/https://www.instagram.com/pauloneto/https://twitter.com/paulonetomk==========================================ME DEIXA AQUIMe deixa ficar no Seu coloMe deixa sentir Sua presençaMe deixa ficar no abraçoQue lança fora a carênciaJesus, eu só quero vocêE é aqui o melhor lugar do mundoOnde eu me sinto bemO Seu abraço éO melhor lugar pra mim, Jesus (Jesus)Me deixa aqui, não vá emboraPorque se você for o medo me apavoraSem você, DeusMeu mundo é escuro, sem rumoEu fico perdidoEsse é o melhor lugar do mundoSua presença é o melhor lugar do mundoÉ onde eu quero estar, DeusMe deixa aqui em Sua presençaEu quero estar em Sua presençaO melhor lugar é sua Sua presençaÉ Sua presença, DeusSem você, DeusMeu mundo é escuro, sem rumoEu fico perdidoCompositora: Lilian Marinho=============================================A pernambucana AMANDA WANESSA começou a sentir seu coração pulsar pela música ainda bem pequena… “Criada na igreja”, desenvolveu seu dom ainda na adolescência e gravou seu primeiro álbum aos 18 anos. Com 15 anos de estrada, já lançou 10 trabalhos independentes e se tornou um dos grandes nomes do Norte e Nordeste brasileiro. Seu canal no YouTube ultrapassou 1 milhão de inscritos, com mais de 330 milhões de views. Uau. E depois dos bem sucedidos lançamentos pela MK Music, “Calma” e “Surpresa”, chega a vez de “Me Deixa Aqui”, com participação mais que especial de Paulo Neto.  O single está disponível nos aplicativos de música e o clipe no canal MK Music no YouTube. A emocionante composição de Lilian Marinho (que também é a autora de “Surpresa”), tem produção musical assinada por Dobson Santos, marido da cantora e responsável por todos os seus trabalhos. “A Lilian é uma amiga querida... Quando ouvi esta música eu fiquei muito emocionada... A letra é linda e é claro que eu tinha que gravar! Um sincero clamor de um coração totalmente dependente de Deus. A música nos envolve, nos faz buscar o Senhor com toda nossa alma... Ou seja, uma verdadeira declaração de amor a Ele e Sua soberania. E o que foi essa participação do Paulo Neto? Eu não poderia estar mais honrada. Ele é tão novo e, além de cantar muito, é um servo de Deus. Ficou diferenciado...”, compartilha Amanda Wanessa. “Eu que me senti honrado em participar deste single com a Amanda Wanessa. Amei o convite. Ficou lindo e tenho certeza que abençoará muitos corações”, compartilha Paulo Neto que com apenas cinco singles inéditos lançados pela MK Music, e outras versões ao vivo, já ultrapassa 8 milhões de plays no Spotify. O clipe “Tua Presença”, seu grande hit, já superou a marca de 70 milhões de views no YouTube. “Eu sempre acreditei muito no encontro dessas duas vozes abençoadas. Mas, superou, minhas expectativas. Ficou realmente emocionante, de arrepiar, compartilha Marina de Oliveira, diretora artística da MK Music. Então, vamos juntos fazer esta oração... “Me Deixa Aqui”. =============================================Este é um lançamento gospel da gravadora MK Music.",,
yVdH3QacEXc,Selena Gomez - This is the Year (Official Premiere Event),2020-08-10T16:32:06Z,UCPNxhDvTcytIdvwXWAm43cA,Selena Gomez,1,2020-08-12T00:00:00Z,Selena Gomez|David Henrie|Dixie D’Amelio|Charli D'Amelio|Dixie Damelio|Charli Damelio|This is the year|movie|movie premiere|film premiere|premier|premiere|lovelytheband|lovely the band,1523818,163686,2377,9845,https://i.ytimg.com/vi/yVdH3QacEXc/default.jpg,False,False,"Get your tickets here: https://thisistheyear.film Join Selena and David who are reuniting after 8 years to bring you a one of a kind feel good experience for their new movie “This is the Year”, where you’ll enjoy a live virtual premiere on August 28 hosted by Charli & Dixie D’Amelio, question and answers with David, Selena and the cast and a performance by lovelytheband!",,
UNZ3U93PHSU,Bruno & Marrone - Por Um Minuto (CASE IH RED POWER SHOW),2020-08-10T17:22:24Z,UCdTX5ycRKPvTUiGu1519u4g,Bruno e Marrone,10,2020-08-12T00:00:00Z,dupla sertaneja|sertanejo|country|romântico|caipira' universitário sertanejo universitário,50089,3539,39,194,https://i.ytimg.com/vi/UNZ3U93PHSU/default.jpg,False,False,"Case IH Red Power ShowFoi uma honra participar desse evento maravilhoso, onde a Case IH apresentou as novas colheitadeiras e mostrou todos os diferenciais da Fast Riser e Patriot 350. LIVE COMPLETA: https://www.youtube.com/watch?v=-zOrSq-Rk3UInstagram: https://www.instagram.com/caseihbrasil/Youtube: https://www.youtube.com/channel/UCYz2eVCWJDD2psR56QRVAjA#RedPowerShow #ForçaParaLiderar #CaseIH",,
S6AkCqpmqQY,Live Marília Mendonça - #LadoB,2020-08-09T04:48:59Z,UCwfEOn0O1DWcyTgzVVu28ig,Marília Mendonça,10,2020-08-12T00:00:00Z,[None],4412338,198835,4712,1401,https://i.ytimg.com/vi/S6AkCqpmqQY/default.jpg,False,False,"A Rainha da Sofrência volta novamente para mais uma live na  quarentena, essa é de arrastar o chifre no chão. Um show exclusivo pra você, com muitas músicas boas, que merecem respeito e a boiada toda assistindo.",,
czT1xN5pktw,DESCUBRA QUANTO VOCÊ PRECISA INVESTIR PRA TER 1 MILHÃO DE REAIS! (Cálculos REAIS e por IDADE),2020-08-10T23:00:09Z,UCT4nDeU5pv1XIGySbSK-GgA,O Primo Rico,22,2020-08-12T00:00:00Z,como ser rico|o primo rico|thiago nigro|educação financeira|como investir com pouco dinheiro|como fazer renda extra|como ser milionario|como ser bem sucedido|como ganhar dinheiro|como ganhar dinheiro pela internet|como investir|como investir em ações|como investir em fundos imobiliarios|tesouro direto|mercado financeiro|bolsa de valores|como se aposentar|como viver de renda|como ter 1 milhao de reais|empreendedorismo|renda fixa|cdb|renda variavel|ações,206887,29674,333,1021,https://i.ytimg.com/vi/czT1xN5pktw/default.jpg,False,False,"Abra sua conta na Rico: https://lp.rico.com.vc/lp/cadastre-se-primo-ricoOUÇA O PRIMOCAST: http://bit.ly/PrimoCast-des- O vídeo de hoje vai te dar, talvez, um dos números mais importantes que podem ter na sua vida FINANCEIRA: o valor exato que você tem que investir por mês pra alcançar 1 milhão de reais no final da sua vida, considerando a sua idade.Aqui, vamos considerar 2 cenários diferentes com 3 hipóteses diferentes pra cada cenário:Cenário 1: 3 tipos diferentes de rentabilidadeHipótese A: Considera uma rentabilidade de 4% a.a., com investimento inicial de R$5.000,00, pra chegar aos R$1.000.000 com 65 anos.Hipótese B: Considera uma rentabilidade de 6% a.a., com investimento inicial de R$5.000,00, pra chegar aos R$1.000.000 com 65 anos.Hipótese C: Considera uma rentabilidade de 8% a.a., com investimento inicial de R$5.000,00, pra chegar aos R$1.000.000 com 65 anos.Nos cálculos, vemos que quem tem 18 anos e segue a premissa da hipótese A, precisará investir por mês R$596,17 pra atingir o milhão na aposentadoria. Já quem tem 50 anos, precisaria investir R$4.050,55 por mês pra conseguir atingir o mesmo milhão.Já quem conseguisse dobrar essa rentabilidade (hipótese C), talvez investindo em mais opções no mercado financeiro, inclusive aprendendo a como investir na bolsa e como investir em fundos imobiliarios, precisaria investir só R$144,52 pra chegar no mesmo milhão.Cenário 2: 3 tipos diferentes de aporte inicialHipótese A: Considera uma rentabilidade de 4% a.a., com investimento inicial de R$1.000,00, pra chegar aos R$1.000.000 com 65 anos.Hipótese B: Considera uma rentabilidade de 4% a.a., com investimento inicial de R$5.000,00, pra chegar aos R$1.000.000 com 65 anos.Hipótese C: Considera uma rentabilidade de 4% a.a., com investimento inicial de R$15.000,00, pra chegar aos R$1.000.000 com 65 anos.Aqui, perceba uma coisa: a não ser que o seu aporte inicial seja substancialmente maior, a diferença entre as hipóteses não muda muito.Por que? Porque o grande diferencial aqui está na taxa de juros e justamente no valor investido por mês (que é o valor que queremos descobrir no vídeo). Por isso que os juros compostos em investimentos de renda fixa (como os titulos no tesouro direto, debentures, CDBs...) são mega importantes.Ponto a ser batido: “Ah, mas você não considerou a inflação...”Sim, não considerei. Dado esse fato, o que há de ser feito é simples: dado que consideramos algumas rentabilidades, é só considerar como se estas fossem porcentagens A MAIS que a inflação (porque, assim, de qualquer forma conseguimos o efeito que desejamos).",,
Vu5ny5Kgqxk,O TALENTO DE CADA SIGNO,2020-08-11T14:00:13Z,UCZdSluFQ34aT0dzBdP8hEtA,Deboche Astral,23,2020-08-12T00:00:00Z,signos|astrologia|aries|touro|gêmeos|câncer|leão|virgem|libra|escorpião|sagitário|capricórnio|aquário|peixes|zodiac|zodiaco|horoscopo|signo,136161,27004,132,1662,https://i.ytimg.com/vi/Vu5ny5Kgqxk/default.jpg,False,False,"Qual é o maior talento de cada signo? O que faz os signos brilharem e terem sucesso na vida? O talento de libriano é fazer a gente se apaixonar por eles?Áries, touro, gêmeos, câncer, leão, virgem, libra, escorpião, sagitário, capricórnio, aquário ou peixes1:33 áries 2:40 touro3:45 gêmeos 4:56 câncer 5:58 leão 7:08 virgem8:17 libra9:21 escorpião 10:28 sagitário11:37 capricórnio12:45 aquário13:57 peixesPLAYLIST MARATONAhttps://www.youtube.com/playlist?list=PL7ZCdVahL_qE-Lpdp4wO-yqqkE8_23T_Xcomercial: contato@oilupi.comNOS SIGA NO INSTAGRAM@debocheastral@vitordicastro@rafabrunelliE se precisar de um editor já sabe: @ruliocitoTyfani Justo - Astrologia https://www.tyfanijusto.com Instagram: @tyfanijustoA Sombra de Cada Signo com Vitor diCastrohttps://www.youtube.com/watch?v=FGkgEtRfib4",,
6Ylp9yYIzhA,NEYMAR QUER CRISTIANO RONALDO NO PSG!! | TRIO MCN VINDO AÍ?,2020-08-10T14:00:01Z,UC_mm7k2sNPZQU0_kpIqwT8Q,EAE CLA,17,2020-08-12T00:00:00Z,Cristiano ronaldo|Neymar|Mbappé|EAE CLA|messi|PSG|mcn|real madrid|cristiano ronaldo no psg|trio MCN|CR7|ronaldo no psg|cristiano ronaldo juventus|cristiano ronaldo 2020|cristiano ronaldo vai sair da juve|juve|juventus|curiosidades do futebol|barcelona|atalanta psg|champions league|quartas de final champions ao vivo|champios,159853,13330,185,625,https://i.ytimg.com/vi/6Ylp9yYIzhA/default.jpg,False,False,"Neymar quer ter Cristiano Ronaldo no Elenco pra fazer a trinca de ataque do PSG junto com o Mbappé, você acha que o CR7 vai largar Pirlo e Dybala na Juventus para se juntar a eles na frança?•Contato:eaeclacontato@gmail.com Solicite meu midiakit e orçamentos por email. •Redes sociais:Twitter || https://twitter.com/EduugeekInstagram || https://www.instagram.com/eduugeek/Facebook || https://www.facebook.com/Eaecla Mateus 7:7",,
xTpr7piQu2M,FUT 21 | Official Trailer,2020-08-10T15:00:08Z,UCoyaxd5LQSuP4ChkxK0pnZQ,EA SPORTS FIFA,20,2020-08-12T00:00:00Z,Fifa|fifa 21|fifa21|fifa 21 trailer|fifa 21 news|fifa 21 ps4|fifa 21 ps4 gameplay|fifa 21 xbox one|fifa 21 gameplay|fifa 21 pre-order|fifa 21 release date|fifa 21 ultimate team trailer|fifa 21 ultimate team|fut 21|fifa 21 ultimate team news|fut 21 news|fut 21 pack opening|fifa 21 ultimate team features|fut 21 features|fut 21 co-op|fut stadium|fut 21 stadium|fifa 21 gameplay trailer|fifa 21 ps5|fifa|fifa 20|fifa 21 career mode,1213314,64250,7181,5438,https://i.ytimg.com/vi/xTpr7piQu2M/default.jpg,False,False,"Play with friends, customise your stadium, and team up with the FIFA 21 Ultimate Team Community. See what’s new in FUT 21: http://x.ea.com/64220Introducing the FUT ICON 100, 100 of football’s greatest ever players. See the new ICONS in FIFA 21 Ultimate Team: http://x.ea.com/64221On the street and in the stadium, see what's new in FIFA 21: http://x.ea.com/64222FIFA 21 releases October 9, 2020. Pre-order the Ultimate Edition before August 14th for an untradeable Ones to Watch player for your FUT 21 team: http://x.ea.com/64223Entitle for FIFA 21 on either PlayStation 4 or Xbox One before the release of FIFA 22 and upgrade your game for the equivalent next generation console (Xbox Series X or PlayStation 5) at no additional cost: http://x.ea.com/64224Subscribe to see more FIFA 21 videos: http://bit.ly/pzw4VD.#FIFA21 #FUT21 #UltimateTeam",,
